"year","month","rain","sum","count","duration_bom_stn","severity_bom_stn","duration_bom_stn_declared","severity_bom_stn_declared","duration_awap","severity_awap","duration_awap_declared","severity_awap_declared","duration_emast","severity_emast","duration_emast_declared","severity_emast_declared","rain_bom_stn","rain_awap","rain_emast"
1990,6,25.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,17.2,17,16.9174156188965
1990,7,57.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,44.3,46.9000015258789,40.0909233093262
1990,8,182.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,176,153.699996948242,167.8330078125
1990,9,100,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,58.4,58.5,57.6865692138672
1990,10,43.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,45.3,45,38.8906784057617
1990,11,31.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,37.6,27.7000007629395,27.7501564025879
1990,12,43.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,30.6,27.7000007629395,31.5661678314209
1991,1,89.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,82.4,102.699996948242,93.8853530883789
1991,2,47,-2.01709401709402,1,1,-2.53968253968254,FALSE,FALSE,1,-2.51327433628319,FALSE,FALSE,1,-3.60975609756098,FALSE,FALSE,44.4,37.2999992370605,41.4215240478516
1991,3,21,-5.4017094017094,2,2,-5.84126984126984,FALSE,FALSE,2,-5.94690265486726,FALSE,FALSE,2,-7.60975609756098,FALSE,FALSE,21.6,17.5,16.2902126312256
1991,4,25.2,-9.12820512820513,3,3,-9.46031746031746,FALSE,FALSE,3,-9.66371681415929,FALSE,FALSE,3,-11.609756097561,FALSE,FALSE,26.8,27.7999992370605,25.3675136566162
1991,5,59.1,-12.8547008547009,4,4,-13.2063492063492,FALSE,FALSE,4,-13.3805309734513,FALSE,FALSE,4,-15.609756097561,FALSE,FALSE,21.9,23.2000007629395,28.462064743042
1991,6,302.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,292.1,291.899993896484,300.243560791016
1991,7,76.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,63.2,71.3000030517578,62.3010101318359
1991,8,6.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,5.4,5.09999990463257,6.70046758651733
1991,9,14.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,10.8,13.5,13.6828575134277
1991,10,11.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,13,11.6000003814697,11.6234369277954
1991,11,38.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,32.7,33.4000015258789,34.4073905944824
1991,12,182.5,-1.1965811965812,1,1,-1.41732283464567,FALSE,FALSE,1,-1.47368421052632,FALSE,FALSE,1,-1.52380952380952,FALSE,FALSE,138.6,132.5,160.076309204102
1992,1,86.3,-2.73504273504274,2,2,-3.57605299337583,FALSE,FALSE,2,-3.34979040521658,FALSE,FALSE,2,-2.79210220673635,FALSE,FALSE,75.2,87.5,86.2267837524414
1992,2,367,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,351,325.5,325.682098388672
1992,3,69,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,29.2,53.5999984741211,57.1525802612305
1992,4,89.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,42.6,50.2999992370605,53.2950897216797
1992,5,38.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,25.4,25.2999992370605,26.1235866546631
1992,6,69.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,50,50.2000007629395,50.5936584472656
1992,7,10.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,7.7,9,7.92457151412964
1992,8,24.5,-3.11864406779661,1,1,-3.49606299212598,FALSE,FALSE,1,-3.2280701754386,FALSE,FALSE,1,-2.85714285714286,FALSE,FALSE,9.5,9.69999980926514,12.1306753158569
1992,9,20.6,-6.30508474576271,2,2,-7.05511811023622,FALSE,FALSE,2,-6.87719298245614,FALSE,FALSE,2,-6.09523809523809,FALSE,FALSE,25.7,20.2999992370605,18.2518348693848
1992,10,53.2,-9.75807619875416,3,3,-10.3622047244094,FALSE,FALSE,3,-10.3859649122807,FALSE,FALSE,3,-9.52380952380952,FALSE,FALSE,43.2,39.5,38.1064491271973
1992,11,131.9,-11.638418079096,4,4,-12.1259842519685,FALSE,FALSE,4,-12.140350877193,FALSE,FALSE,4,-11.4285714285714,FALSE,FALSE,120.6,124.599998474121,122.536376953125
1992,12,184,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,174.2,171.399993896484,180.827484130859
1993,1,69.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,43.9,57.2999992370605,61.3614768981934
1993,2,73.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,95.7,64.6999969482422,66.8369293212891
1993,3,95.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,72,105,98.395622253418
1993,4,40.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,23.2,28.7000007629395,27.0898380279541
1993,5,14.6,-1.33333333333333,1,1,-1.33333333333333,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.26829268292683,FALSE,FALSE,9.6,13.3999996185303,12.5362167358398
1993,6,38.9,-4.72316384180791,2,2,-4.57742782152231,FALSE,FALSE,1,-2.94736842105263,FALSE,FALSE,2,-4.31591173054588,FALSE,FALSE,27.6,30.3999996185303,27.7978401184082
1993,7,70.7,-7.77401129943503,3,3,-7.12860892388451,FALSE,FALSE,2,-5.12280701754386,FALSE,FALSE,3,-7.17305458768873,FALSE,FALSE,62.4,72.8000030517578,58.2243766784668
1993,8,49.2,-10.5536723163842,4,4,-9.86876640419947,FALSE,FALSE,3,-7.15789473684211,FALSE,FALSE,4,-8.88734030197445,FALSE,FALSE,43.8,37.4000015258789,40.0612335205078
1993,9,78.1,-12.9943502824859,5,5,-12.2309711286089,TRUE,FALSE,4,-9.47368421052632,FALSE,FALSE,5,-10.7921022067364,TRUE,FALSE,56.6,50,50.8582534790039
1993,10,49.3,-15.079820367956,6,6,-14.2782152230971,TRUE,FALSE,5,-11.5087719298246,TRUE,FALSE,6,-13.2682926829268,TRUE,FALSE,41.6,44.2999992370605,39.4582138061523
1993,11,77.3,NA,0,7,0,TRUE,FALSE,6,0,TRUE,FALSE,7,-14.6016260162602,TRUE,FALSE,83.7,78.1999969482422,77.1199798583984
1993,12,43.5,NA,0,8,0,TRUE,FALSE,7,0,TRUE,FALSE,8,-15.9349593495935,TRUE,FALSE,36,34.5,37.7089157104492
1994,1,28.6,-1.67521367521368,1,9,-2.0952380952381,TRUE,FALSE,8,-2.08849557522124,TRUE,FALSE,9,-18.5691056910569,TRUE,TRUE,16.4,17.2999992370605,16.3668746948242
1994,2,98,-3.41880341880342,2,10,-3.55555555555556,TRUE,FALSE,9,-4.17699115044248,TRUE,FALSE,10,-21.9837398373984,TRUE,TRUE,107.3,94.3000030517578,86.5168991088867
1994,3,128,-5.43589743589744,3,0,0,FALSE,FALSE,10,-5.76991150442478,TRUE,FALSE,11,-24.6178861788618,TRUE,TRUE,195.5,138.899993896484,119.10538482666
1994,4,85.9,-6.97435897435897,4,0,0,FALSE,FALSE,11,-7.07964601769911,TRUE,FALSE,12,-27.2520325203252,TRUE,TRUE,54.2,65.5,64.3330230712891
1994,5,22.5,-9.47008547008547,5,1,-1.20634920634921,FALSE,FALSE,12,-9.16814159292035,TRUE,FALSE,13,-30.4715447154472,TRUE,TRUE,12.4,10.5,12.9941930770874
1994,6,55.7,-11.7073736056787,6,0,0,FALSE,FALSE,13,-10.7821766806397,TRUE,FALSE,14,-33.1382113821138,TRUE,TRUE,35.2,50.9000015258789,43.1872749328613
1994,7,31.4,-13.3344922497465,7,0,0,FALSE,FALSE,14,-11.834808259587,TRUE,FALSE,15,-35.0429732868757,TRUE,TRUE,9.6,11.5,9.50117015838623
1994,8,12.5,-15.8429668260177,8,1,-1.79527559055118,FALSE,FALSE,15,-13.9400714174818,TRUE,FALSE,16,-36.9477351916376,TRUE,TRUE,8.2,6.69999980926514,7.16805458068848
1994,9,17.2,-19.4361871650007,9,2,-5.60629921259843,FALSE,FALSE,16,-17.6593696630958,TRUE,TRUE,17,-40.5667828106852,TRUE,TRUE,24.2,17.1000003814697,13.7988109588623
1994,10,31,-23.3678110966247,10,3,-9.54330708661417,FALSE,FALSE,17,-21.5190187859028,TRUE,TRUE,18,-44.3763066202091,TRUE,TRUE,17.1,22.5,20.3228740692139
1994,11,59.8,-26.8208025496161,11,4,-12.9133858267717,FALSE,FALSE,18,-24.8874398385344,TRUE,TRUE,19,-47.8048780487805,TRUE,TRUE,78,67.5999984741211,66.6936798095703
1994,12,67.1,-30.0002897291033,12,5,-16.0944881889764,TRUE,FALSE,19,-28.255860891166,TRUE,TRUE,20,-50.8524970963995,TRUE,TRUE,52.6,55.5,56.7569961547852
1995,1,124.6,-31.8806316094452,13,6,-17.1103612048494,TRUE,FALSE,20,-29.6363918646173,TRUE,TRUE,21,-52.9012775842044,TRUE,TRUE,121.4,129.699996948242,129.646789550781
1995,2,58.5,-33.8293495581631,14,7,-19.0151231096113,TRUE,TRUE,21,-31.5124980593076,TRUE,TRUE,22,-55.7305458768873,TRUE,TRUE,38.6,40.5999984741211,42.2571449279785
1995,3,187.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,23,-56.4134727061556,TRUE,TRUE,175.9,172.800003051758,157.004028320312
1995,4,26.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24,-56.9012775842044,TRUE,TRUE,24.8,21.5,17.7613983154297
1995,5,157,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,151.5,131.399993896484,140.511825561523
1995,6,63.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,22,26.2000007629395,26.2401161193848
1995,7,2.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1.4,1.5,1.40739870071411
1995,8,0.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0
1995,9,181.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,170.1,169.699996948242,167.780746459961
1995,10,32.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,33.6,32.7000007629395,32.2136573791504
1995,11,113.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,117.6,99.3000030517578,109.346084594727
1995,12,91.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,84.5,87.5,90.6920547485352
1996,1,148.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,171.1,161,170.29345703125
1996,2,50.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,31.7,41.7000007629395,44.5882453918457
1996,3,44.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,62.6,38.2999992370605,35.541446685791
1996,4,35.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,55.1,37.7000007629395,36.2030296325684
1996,5,145.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,139.8,123.699996948242,138.944564819336
1996,6,74.3,-1.01694915254237,1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.14285714285714,FALSE,FALSE,36.2,36.0999984741211,31.7684211730957
1996,7,57.4,-3.11864406779661,2,0,0,FALSE,FALSE,1,-1.6140350877193,FALSE,FALSE,2,-2.85714285714286,FALSE,FALSE,58.4,66.8000030517578,62.1372299194336
1996,8,123.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,79.5,84.5,96.5663833618164
1996,9,85.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,64.7,65.6999969482422,65.7060394287109
1996,10,27.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,29.9,26.6000003814697,27.1343669891357
1996,11,82.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,72,69.1999969482422,76.1502075195312
1996,12,46.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,52.6,42.5,48.5513572692871
1997,1,154.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,193.7,151.300003051758,158.12060546875
1997,2,150.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,135.5,141.399993896484,137.649215698242
1997,3,25.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,35,21.8999996185303,24.6280269622803
1997,4,5.7,-1.1965811965812,1,0,0,FALSE,FALSE,1,-1.45132743362832,FALSE,FALSE,1,-1.26829268292683,FALSE,FALSE,2,1.79999995231628,2.68364453315735
1997,5,84.8,-2.66666666666667,2,0,0,FALSE,FALSE,2,-3.11504424778761,FALSE,FALSE,2,-2.73170731707317,FALSE,FALSE,34.4,35.7999992370605,44.2995796203613
1997,6,62.8,-3.81920903954802,3,0,0,FALSE,FALSE,3,-4.30802670392796,FALSE,FALSE,3,-4.25551684088269,FALSE,FALSE,34.4,41,38.8096466064453
1997,7,82.2,-5.78531073446328,4,1,-3.05511811023622,FALSE,FALSE,4,-7.46592144077007,FALSE,FALSE,4,-7.30313588850174,FALSE,FALSE,32.1,36.9000015258789,35.0056381225586
1997,8,13.7,-9.17514124293785,5,2,-6.86614173228346,FALSE,FALSE,5,-11.2553951249806,TRUE,FALSE,5,-11.1126596980256,TRUE,FALSE,4.3,3.59999990463257,5.67838573455811
1997,9,94,-10.8022598870057,6,3,-9.79527559055118,FALSE,FALSE,6,-14.1325881074367,TRUE,FALSE,6,-13.3983739837398,TRUE,FALSE,82.3,84.1999969482422,82.3461227416992
1997,10,54,NA,0,4,-12.0314960629921,FALSE,FALSE,7,-16.0975003881385,TRUE,FALSE,7,-15.3031358885017,TRUE,FALSE,42.4,49.0999984741211,47.165771484375
1997,11,33.3,-1.12820512820513,1,5,-14.3307086614173,TRUE,FALSE,8,-18.0624126688402,TRUE,TRUE,8,-17.3983739837398,TRUE,FALSE,45,32.5999984741211,32.3538513183594
1997,12,32.8,-2.8034188034188,2,6,-16.6929133858268,TRUE,FALSE,9,-20.308026703928,TRUE,TRUE,9,-19.4936120789779,TRUE,TRUE,32.3,25.2999992370605,26.5187149047852
1998,1,107.1,-4.41025641025641,3,7,-18.0262467191601,TRUE,TRUE,10,-21.5469647570253,TRUE,TRUE,10,-21.3472706155633,TRUE,TRUE,91.6,114.599998474121,112.363502502441
1998,2,46.9,-6.22222222222222,4,8,-19.8040244969379,TRUE,TRUE,11,-22.9982921906536,TRUE,TRUE,11,-23.3960511033682,TRUE,TRUE,42,54.7999992370605,55.7057075500488
1998,3,22.3,-9.53846153846154,5,9,-22.7881514810649,TRUE,TRUE,12,-26.1487346685297,TRUE,TRUE,12,-27.0058072009291,TRUE,TRUE,34,21.8999996185303,18.8329315185547
1998,4,209.9,-11.2136752136752,6,10,-24.1849768778903,TRUE,TRUE,13,-27.741655022512,TRUE,TRUE,13,-28.8594657375145,TRUE,TRUE,172,175,184.207260131836
1998,5,234,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,185.3,186.199996948242,188.704772949219
1998,6,88.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,70.4,75.5999984741211,69.3283843994141
1998,7,78.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,66.2,75.3000030517578,64.9501647949219
1998,8,311.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,200.9,195.699996948242,227.244049072266
1998,9,39.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,44.4,37.7999992370605,34.3909225463867
1998,10,38.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,34.2,32.7000007629395,28.8717555999756
1998,11,75.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,72.2,76.5,72.483024597168
1998,12,43.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,43.7,35.7999992370605,35.8868865966797
1999,1,165.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,127.1,143.699996948242,143.147277832031
1999,2,178,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,169.7,165.5,150.709823608398
1999,3,43.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.07317073170732,FALSE,FALSE,27.7,38.2999992370605,41.1207733154297
1999,4,169.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,101.6,111.300003051758,99.2577590942383
1999,5,40.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,34.2,27.3999996185303,28.6392726898193
1999,6,57.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,33.7,38.2000007629395,37.2971801757812
1999,7,145.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,128.1,144.100006103516,123.00707244873
1999,8,61.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,33,35.2999992370605,38.938777923584
1999,9,38.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,25.4,33.7999992370605,30.7775459289551
1999,10,162.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,153.3,162.899993896484,161.982284545898
1999,11,57.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,46.8,54.5999984741211,55.5202293395996
1999,12,100.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,84.6,93.0999984741211,102.423439025879
2000,1,42.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,25.7,29.2000007629395,29.7819576263428
2000,2,19.6,NA,0,1,-1.3968253968254,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.26829268292683,FALSE,FALSE,6.7,11,15.0274677276611
2000,3,247.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,224.7,244.899993896484,221.507507324219
2000,4,56.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,62.4,56.5,46.6603927612305
2000,5,37.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.07317073170732,FALSE,FALSE,33.3,28.7999992370605,33.1240310668945
2000,6,30.5,-2.03389830508475,1,1,-1.48031496062992,FALSE,FALSE,0,0,FALSE,FALSE,2,-2.97793263646922,FALSE,FALSE,23.8,27.6000003814697,24.0548076629639
2000,7,25.8,-3.79661016949153,2,2,-2.51968503937008,FALSE,FALSE,0,0,FALSE,FALSE,3,-4.50174216027875,FALSE,FALSE,24.1,23.8999996185303,17.8607387542725
2000,8,18.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,14.4,10.8000001907349,12.2778558731079
2000,9,33.6,-3.79661016949153,1,1,-2.86614173228346,FALSE,FALSE,1,-3.15789473684211,FALSE,FALSE,1,-3.42857142857143,FALSE,FALSE,36.2,31.1000003814697,28.8927974700928
2000,10,67,-7.31797769085905,2,2,-5.85826771653543,FALSE,FALSE,2,-6.31578947368421,FALSE,FALSE,2,-6.66666666666667,FALSE,FALSE,66.5,64.6999969482422,61.3859977722168
2000,11,160.2,-8.65131102419238,3,0,0,FALSE,FALSE,0,0,FALSE,FALSE,3,-7.80952380952381,FALSE,FALSE,187.5,163.699996948242,163.920837402344
2000,12,66.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,75.8,72.6999969482422,63.4457054138184
2001,1,143.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,220.9,164.300003051758,157.960205078125
2001,2,148.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,143.7,145.800003051758,146.233688354492
2001,3,100.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,93.5,94,103.417739868164
2001,4,88.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,73.3,78.0999984741211,69.1082382202148
2001,5,150.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,68.4,67.5,70.9614486694336
2001,6,10.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1,3.5,3.97318005561829
2001,7,80.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,66.1,67.8000030517578,62.0623893737793
2001,8,43.2,NA,0,1,-1.03937007874016,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,34,27.7000007629395,32.0485763549805
2001,9,20.3,NA,0,2,-2.83464566929134,FALSE,FALSE,1,-1.89473684210526,FALSE,FALSE,1,-1.14285714285714,FALSE,FALSE,22.5,19.3999996185303,17.5479755401611
2001,10,39,-1.53846153846154,1,3,-5.19685039370079,FALSE,FALSE,2,-4.21052631578947,FALSE,FALSE,2,-3.80952380952381,FALSE,FALSE,35,37.5,37.3900985717773
2001,11,68.4,-4.30769230769231,2,4,-7.8740157480315,FALSE,FALSE,3,-7.01754385964912,FALSE,FALSE,3,-6.66666666666667,FALSE,FALSE,59.4,56.2000007629395,56.5727729797363
2001,12,38.1,-6.25641025641026,3,5,-9.98425196850394,TRUE,FALSE,4,-8.98245614035088,FALSE,FALSE,4,-8.57142857142857,FALSE,FALSE,25.7,29,28.422679901123
2002,1,72,-8.68376068376068,4,6,-12.7779027621547,TRUE,FALSE,5,-11.708119857165,TRUE,FALSE,5,-11.7909407665505,TRUE,FALSE,76.9,76.6999969482422,71.3125610351562
2002,2,290.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,253.1,251,255.880462646484
2002,3,96.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,77.6,98.4000015258789,89.9545593261719
2002,4,33.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,22,19.7000007629395,23.389217376709
2002,5,61.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,56.8,45,44.1610145568848
2002,6,19.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,11.5,15.6000003814697,15.0174732208252
2002,7,14,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,9.2,12,11.6858491897583
2002,8,20.1,-3.59322033898305,1,1,-3.24409448818898,FALSE,FALSE,1,-3.15789473684211,FALSE,FALSE,1,-3.23809523809524,FALSE,FALSE,9.2,8.69999980926514,9.79211044311523
2002,9,17.6,-7.59322033898305,2,2,-7.18110236220472,FALSE,FALSE,2,-7.15789473684211,FALSE,FALSE,2,-7.23809523809524,FALSE,FALSE,7.4,7.19999980926514,8.09264183044434
2002,10,11.1,-11.5932203389831,3,3,-11.1811023622047,FALSE,FALSE,3,-11.1578947368421,FALSE,FALSE,3,-11.2380952380952,FALSE,FALSE,9.1,7.5,6.78679752349854
2002,11,26.4,-15.5932203389831,4,4,-15.0551181102362,FALSE,FALSE,4,-15.1578947368421,FALSE,FALSE,4,-15.2380952380952,FALSE,FALSE,73.3039370078741,15.5,17.9543209075928
2002,12,83.8,-19.3880921338548,5,5,-18.6771653543307,TRUE,TRUE,5,-19.0877192982456,TRUE,TRUE,5,-19.2380952380952,TRUE,TRUE,58.2,60.4000015258789,63.3729057312012
2003,1,16.1,-23.1145878603506,6,6,-21.5978002749656,TRUE,TRUE,6,-23.0169228380686,TRUE,TRUE,6,-23.2380952380952,TRUE,TRUE,93.8015748031496,20.5,22.6928672790527
2003,2,96.8,-26.2940750398378,7,7,-23.1851018622672,TRUE,TRUE,7,-26.3797546964757,TRUE,TRUE,7,-27.2380952380952,TRUE,TRUE,98.5,88.8000030517578,92.674934387207
2003,3,109,-29.1316818774446,8,8,-24.3279590051244,TRUE,TRUE,8,-29.6717900947058,TRUE,TRUE,8,-31.0429732868757,TRUE,TRUE,78.4,86.4000015258789,72.684944152832
2003,4,129.1,-30.7385194842822,9,9,-24.6454193225847,TRUE,TRUE,9,-32.7514361124049,TRUE,TRUE,9,-34.6527293844367,TRUE,TRUE,68.2,69.0999984741211,68.0994186401367
2003,5,260.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,178.5,176.399993896484,189.475784301758
2003,6,46.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,36.8,36.7999992370605,38.8749504089355
2003,7,41.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,25.4,29.3999996185303,24.7132930755615
2003,8,32.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24.6,21,22.707691192627
2003,9,6.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,5,4.5,6.63436460494995
2003,10,84.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,73.2,75,68.7374954223633
2003,11,92.6,-2.01709401709402,1,1,-2.58267716535433,FALSE,FALSE,1,-2.66666666666667,FALSE,FALSE,1,-2.66666666666667,FALSE,FALSE,54.7,61.0999984741211,59.0362930297852
2003,12,74.7,NA,0,2,-4.31496062992126,FALSE,FALSE,2,-4.21052631578947,FALSE,FALSE,2,-4.38095238095238,FALSE,FALSE,73.5,76.4000015258789,76.190673828125
2004,1,55.5,-1.12820512820513,1,3,-5.52130983627047,FALSE,FALSE,3,-5.94503959012576,FALSE,FALSE,3,-6.62485481997677,FALSE,FALSE,69.5,46.5,44.0183563232422
